father,sire_show_rate,sire_lcb95,sire_show_rate_turf,sire_show_rate_dirt
Elusive Quality,0.27450980392156865,0.20474498423774337,0.23809523809523808,0.2840909090909091
Emcee,0.325,0.20973197547756275,0.1875,0.3870967741935484
Empire Maker,0.14285714285714285,0.02805337732017585,0.2222222222222222,0.16666666666666666
Encosta De Lago,0.41935483870967744,0.27866957384161106,0.41935483870967744,0.41935483870967744
English Channel,0.11764705882352941,0.053571402840130664,0.125,0.16666666666666666
Eskendereya,0.18181818181818182,0.03677143788746509,0.2222222222222222,0.2222222222222222
Exaggerator,0.2,0.041023167506996534,0.25,0.2222222222222222
Exceed And Excel,0.2808988764044944,0.20582752532521928,0.26666666666666666,0.3055555555555556
Excelebration,0.14285714285714285,0.02805337732017585,0.15384615384615385,0.25
Exchange Rate,0.38461538461538464,0.28808889560275347,0.25,0.4
Farhh,0.5882352941176471,0.39101158302074135,0.5882352941176471,0.5882352941176471
Fast Company,0.25,0.05337550047023718,0.25,0.25
Fastnet Rock,0.32524271844660196,0.27265096986901316,0.3389830508474576,0.22580645161290322
Fed Biz,0.3611111111111111,0.23559976858041448,0.25,0.37142857142857144
First Defence,0.15384615384615385,0.030460165659137187,0.15384615384615385,0.15384615384615385
First Samurai,0.3614457831325301,0.27710633467396356,0.25,0.4
Flashy Bull,0.20833333333333334,0.08980907509868714,0.2222222222222222,0.14285714285714285
Flatter,0.1891891891891892,0.09499448663954843,0.15384615384615385,0.22580645161290322
Flying Spur,0.25,0.05337550047023718,0.25,0.25
Footstepsinthesand,0.2,0.041023167506996534,0.2222222222222222,0.25
Forest Wildcat,0.2,0.06110292885897761,0.2,0.2
Forestry,0.2857142857142857,0.11266578079028225,0.2222222222222222,0.3333333333333333
Fort Larned,0.27586206896551724,0.1508505498445348,0.27586206896551724,0.2857142857142857
Frankel,0.3157162726008345,0.28751567936850997,0.34628378378378377,0.18045112781954886
Free Drop Billy,0.29411764705882354,0.13211096575490608,0.3,0.2857142857142857
Free Eagle,0.3448275862068966,0.20824233925382346,0.3125,0.35
Frosted,0.33695652173913043,0.2583522477247612,0.3673469387755102,0.3
Fusaichi Pegasus,0.25,0.16625733254027977,0.2222222222222222,0.2711864406779661
Galileo,0.2052980132450331,0.15369955140789812,0.22018348623853212,0.19444444444444445
Game Winner,0.3333333333333333,0.1111127066076292,0.3333333333333333,0.3333333333333333
Garswood,0.3,0.09774681343927576,0.2222222222222222,0.375
Getaway,0.2,0.041023167506996534,0.2,0.2
Ghostzapper,0.2857142857142857,0.22489950214527368,0.23684210526315788,0.3055555555555556
Giant's Causeway,0.2545454545454545,0.20763675019101385,0.1724137931034483,0.2846715328467153
Gio Ponti,0.25,0.15785587866657494,0.26,0.2222222222222222
Girolamo,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
Gleneagles,0.2840909090909091,0.20830213692593452,0.27941176470588236,0.3076923076923077
Global Campaign,0.375,0.1287563928042427,0.375,0.375
Golden Horn,0.2595419847328244,0.1989100008165572,0.2714285714285714,0.25
Golden Missile,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
Goldencents,0.32727272727272727,0.22773964079199474,0.46153846153846156,0.2857142857142857
Good Magic,0.29411764705882354,0.13211096575490608,0.29411764705882354,0.29411764705882354
Good Samaritan,0.2,0.041023167506996534,0.2,0.2
Graydar,0.34285714285714286,0.21787957010051073,0.2,0.375
Guiliani,0.25,0.05337550047023718,0.25,0.25
Gun Runner,0.40707964601769914,0.3322984837655442,0.2962962962962963,0.43010752688172044
Gutaifan,0.2777777777777778,0.12377091476954695,0.2777777777777778,0.2777777777777778
Half Ours,0.2727272727272727,0.15527756152988345,0.375,0.25806451612903225
Hansen,0.3469387755102041,0.2397689553779489,0.2,0.4
Hard Spun,0.19393939393939394,0.14564266124316325,0.26666666666666666,0.1910828025477707
Harlan's Holiday,0.36538461538461536,0.2895430288656001,0.2857142857142857,0.4482758620689655
Harry Angel,0.2608695652173913,0.12603399790646957,0.3157894736842105,0.18181818181818182
Hat Trick,0.29333333333333333,0.21061897462138812,0.30985915492957744,0.18181818181818182
Havana Gold,0.3076923076923077,0.17030365397347064,0.32,0.25
Havana Grey,0.2413793103448276,0.1236687094841518,0.2413793103448276,0.2413793103448276
Hawk Wing,0.30434782608695654,0.15994130385511335,0.18181818181818182,0.25
Haynesfield,0.25,0.18072562365676761,0.15384615384615385,0.2727272727272727
He's Had Enough,0.3076923076923077,0.12285066324360105,0.3076923076923077,0.3076923076923077
Heart's Cry,0.3333333333333333,0.21564763429812367,0.34375,0.2857142857142857
Henny Hughes,0.28,0.19869346520187303,0.07407407407407407,0.38181818181818183
Henrythenavigator,0.21052631578947367,0.112399968555299,0.15789473684210525,0.2692307692307692
Here Comes Ben,0.2,0.041023167506996534,0.25,0.2222222222222222
High Chaparral,0.1794871794871795,0.08979307579387828,0.2,0.18181818181818182
High Cotton,0.25,0.07882004566602895,0.25,0.2727272727272727
Highland Reel,0.18181818181818182,0.03677143788746509,0.2,0.25
Holy Roman Emperor,0.2,0.0752938165688757,0.23529411764705882,0.2
Honest Man,0.1,0.019033120121624,0.18181818181818182,0.125
Honor Code,0.28,0.1456864802880364,0.28,0.28
Hunter's Light,0.16666666666666666,0.033319217684229845,0.2222222222222222,0.2
Hussonet,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
I Am Invincible,0.32558139534883723,0.21405816638826594,0.38095238095238093,0.28
Ice Box,0.2608695652173913,0.12603399790646957,0.2,0.3
Idiot Proof,0.2,0.041023167506996534,0.25,0.2222222222222222
Iffraaj,0.2875,0.2078597001610245,0.32727272727272727,0.20689655172413793
Improbable,0.25,0.05337550047023718,0.25,0.25
Indian Charlie,0.14583333333333334,0.07204810456388634,0.25,0.16279069767441862
Indygo Shiner,0.2222222222222222,0.046389263979611135,0.25,0.2222222222222222
Intello,0.35,0.18750431150540045,0.3888888888888889,0.2222222222222222
Intense Focus,0.2564102564102564,0.15028202347670996,0.16666666666666666,0.3125
Intikhab,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
Into Mischief,0.3511450381679389,0.31201912635885176,0.24742268041237114,0.39372822299651566
Invincible Army,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
Invincible Spirit,0.30409356725146197,0.2477097449933252,0.30935251798561153,0.28205128205128205
Itsmyluckyday,0.37037037037037035,0.22569988222323717,0.3076923076923077,0.38095238095238093
Jimmy Choux,0.4444444444444444,0.2920820340098962,0.48,0.2222222222222222
Jimmy Creed,0.475,0.34724576683640124,0.475,0.475
Jungle Pocket,0.5263157894736842,0.3405980647592871,0.46153846153846156,0.46153846153846156
Just a Way,0.25,0.07882004566602895,0.25,0.25
Justify,0.2956989247311828,0.24206618150642625,0.1388888888888889,0.33121019108280253
Justin Phillip,0.21875,0.11108877125926007,0.21052631578947367,0.2777777777777778
Kantharos,0.4883720930232558,0.36455242998116066,0.3076923076923077,0.5135135135135135
Karakontie,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Kendargent,0.15,0.04446484244557773,0.2,0.16666666666666666
Kheleyf,0.16666666666666666,0.033319217684229845,0.16666666666666666,0.16666666666666666
Khozan,0.3404255319148936,0.23180512200299844,0.3333333333333333,0.3333333333333333
King's Best,0.10526315789473684,0.04770042846188347,0.16216216216216217,0.1111111111111111
Kingman,0.29081632653061223,0.2388200226941104,0.3275862068965517,0.06896551724137931
Kitten's Joy,0.22184300341296928,0.18308581761770096,0.1977401129943503,0.2857142857142857
Kizuna,0.3684210526315789,0.19895329584249163,0.3684210526315789,0.3684210526315789
Klimt,0.16,0.05900834386487541,0.1111111111111111,0.2857142857142857
Kodiac,0.5333333333333333,0.325028481603775,0.3333333333333333,0.5384615384615384
Kyllachy,0.25,0.05337550047023718,0.25,0.25
Langfuhr,0.45454545454545453,0.2858004780871762,0.25,0.47619047619047616
Lantana Mob,0.2777777777777778,0.16395695554403333,0.25,0.2857142857142857
Lawman,0.20689655172413793,0.09768235475349941,0.25,0.16666666666666666
Le Havre,0.2818181818181818,0.2138733592481961,0.2962962962962963,0.3
Lea,0.3888888888888889,0.2119081548195657,0.375,0.3333333333333333
Lemon Drop Kid,0.2413793103448276,0.1852029709830949,0.1111111111111111,0.2764227642276423
Leroidesanimaux,0.23529411764705882,0.12675157659681374,0.15384615384615385,0.2857142857142857
Liaison,0.18181818181818182,0.03677143788746509,0.2222222222222222,0.2222222222222222
Liam's Map,0.2923076923076923,0.20392751716222762,0.125,0.375
Lilbourne Lad,0.25,0.05337550047023718,0.25,0.25
Limehouse,0.2,0.041023167506996534,0.25,0.2222222222222222
Lion Heart,0.3157894736842105,0.15634363948365287,0.3157894736842105,0.3157894736842105
Lonhro,0.3125,0.23048006092923287,0.32142857142857145,0.2903225806451613
Lookin At Lucky,0.25,0.07882004566602895,0.25,0.2727272727272727
Lope de Vega,0.29545454545454547,0.18900882145510087,0.34210526315789475,0.15384615384615385
Lord Kanaloa,0.26666666666666666,0.1453215823182127,0.3076923076923077,0.18181818181818182
Lord Nelson,0.13636363636363635,0.040099536297474425,0.16666666666666666,0.18181818181818182
Lord Shanakill,0.21428571428571427,0.06604956721630965,0.2727272727272727,0.2
Lord of England,0.14285714285714285,0.04216940788577861,0.17647058823529413,0.18181818181818182
Lucky Pulpit,0.25,0.07882004566602895,0.25,0.25
Macho Uno,0.29411764705882354,0.19488489725650174,0.2222222222222222,0.30612244897959184
Maclean's Music,0.3333333333333333,0.23943136139430748,0.13333333333333333,0.38181818181818183
Magician,0.29545454545454547,0.18900882145510087,0.29545454545454547,0.29545454545454547
Majestic Warrior,0.4375,0.32229276552944464,0.4166666666666667,0.41935483870967744
Majesticperfection,0.13333333333333333,0.048520077141429176,0.2,0.11764705882352941
Make Believe,0.2857142857142857,0.11266578079028225,0.3333333333333333,0.2222222222222222
Makfi,0.42105263157894735,0.2439612491136729,0.42105263157894735,0.42105263157894735
Malibu Moon,0.25757575757575757,0.20800124521590183,0.23809523809523808,0.2733812949640288
Manduro,0.1111111111111111,0.03219890462003194,0.11538461538461539,0.25
Marju,0.36363636363636365,0.20574989875065308,0.36363636363636365,0.36363636363636365
Masar,0.16666666666666666,0.033319217684229845,0.18181818181818182,0.25
Master Command,0.13333333333333333,0.025999332600867814,0.2,0.18181818181818182
Mastercraftsman,0.2222222222222222,0.13615981610120337,0.1794871794871795,0.3181818181818182
Mastery,0.42857142857142855,0.2950676354047864,0.42857142857142855,0.42857142857142855
Maximum Security,0.2222222222222222,0.046389263979611135,0.25,0.25
Mayson,0.25,0.14621863039059385,0.2727272727272727,0.21428571428571427
McKinzie,0.3,0.09774681343927576,0.2222222222222222,0.375
Medaglia d'Oro,0.2290748898678414,0.18468234639598918,0.3177570093457944,0.15748031496062992
Medicean,0.2,0.12454277580963653,0.16666666666666666,0.20588235294117646
Mendelssohn,0.4057971014492754,0.31075418668181043,0.15384615384615385,0.4444444444444444
Midnight Lute,0.25,0.18447924278482541,0.21212121212121213,0.21666666666666667
Midshipman,0.13157894736842105,0.05479283699366177,0.13333333333333333,0.17857142857142858
Mikki Isle,0.2,0.041023167506996534,0.2,0.2
Mineshaft,0.3119266055045872,0.24124713031381734,0.2222222222222222,0.33663366336633666
Mitole,0.23809523809523808,0.1040808359101361,0.18181818181818182,0.29411764705882354
Mizzen Mast,0.30434782608695654,0.19889156008101208,0.3,0.3076923076923077
Mohaymen,0.2857142857142857,0.18574108515005747,0.35,0.2571428571428571
Montbrook,0.1111111111111111,0.021317626921521112,0.1111111111111111,0.1111111111111111
Montjeu,0.1388888888888889,0.058023072711831956,0.13333333333333333,0.23076923076923078
Mor Spirit,0.375,0.2216358491323707,0.375,0.375
More Than Ready,0.2413793103448276,0.17891034852458018,0.2826086956521739,0.22535211267605634
Mr. Greeley,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
Mshawish,0.13636363636363635,0.040099536297474425,0.1875,0.15384615384615385
Mucho Macho Man,0.3333333333333333,0.13507547291964123,0.3333333333333333,0.3333333333333333
Muhaarar,0.16666666666666666,0.033319217684229845,0.2222222222222222,0.2
Muhtathir,0.2857142857142857,0.13955374900238635,0.2857142857142857,0.17647058823529413
Mukhadram,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Munnings,0.21739130434782608,0.12581857564346371,0.25,0.2
Myboycharlie,0.08333333333333333,0.015674071195156656,0.11764705882352941,0.14285714285714285
Nathaniel,0.0975609756097561,0.050099344707145596,0.1206896551724138,0.0967741935483871
Neorealism,0.2,0.041023167506996534,0.2222222222222222,0.25
New Approach,0.26356589147286824,0.20213305410990554,0.28735632183908044,0.22448979591836735
New Bay,0.20930232558139536,0.11660294938331395,0.25,0.16666666666666666
Night of Thunder,0.3142857142857143,0.19319475845268125,0.4,0.17647058823529413
No Nay Never,0.3238095238095238,0.2509682211082105,0.35,0.25
Noble Mission,0.10256410256410256,0.03676297573102915,0.1,0.15384615384615385
Noonmark,0.25,0.05337550047023718,0.25,0.25
Northern Afleet,0.18181818181818182,0.06780647293683403,0.18181818181818182,0.2222222222222222
Not This Time,0.3333333333333333,0.1111127066076292,0.3333333333333333,0.3333333333333333
Nyquist,0.37209302325581395,0.2555741216689382,0.18181818181818182,0.41025641025641024
Oasis Dream,0.2222222222222222,0.15417803981419645,0.1724137931034483,0.26153846153846155
Ocean Park,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Officer,0.2,0.0752938165688757,0.25,0.21052631578947367
Old Fashioned,0.4,0.2463886291190192,0.2,0.45454545454545453
Olympic Glory,0.2857142857142857,0.11266578079028225,0.2,0.36363636363636365
Omaha Beach,0.3181818181818182,0.1681758233914966,0.3181818181818182,0.3181818181818182
Onemorenomore,0.25,0.05337550047023718,0.25,0.25
Optimizer,0.3225806451612903,0.1933084211205931,0.3333333333333333,0.25
Oratorio,0.17391304347826086,0.06459561534990062,0.25,0.18181818181818182
Orb,0.19607843137254902,0.11272161341407588,0.14285714285714285,0.22727272727272727
Orfevre,0.18181818181818182,0.03677143788746509,0.2,0.25
Orientate,0.25,0.05337550047023718,0.25,0.25
Oscar Performance,0.22580645161290322,0.11498689556973869,0.2413793103448276,0.2222222222222222
Outstrip,0.21052631578947367,0.07969540880247418,0.2727272727272727,0.2
Overanalyze,0.22916666666666666,0.13715198442703355,0.2222222222222222,0.25
Overdriven,0.22727272727272727,0.09884352959849337,0.1875,0.3076923076923077
Paco Boy,0.25,0.05337550047023718,0.25,0.25
Paddy O'Prado,0.12121212121212122,0.043845444092624405,0.14285714285714285,0.16666666666666666
Palace,0.2,0.041023167506996534,0.25,0.2222222222222222
Palace Malice,0.3968253968253968,0.2980405856112627,0.42857142857142855,0.35714285714285715
Panis,0.13333333333333333,0.025999332600867814,0.16666666666666666,0.2
Parading,0.175,0.08740060697129931,0.25,0.1794871794871795
Perfect Soul,0.18181818181818182,0.03677143788746509,0.2,0.25
Pinatubo,0.25,0.05337550047023718,0.25,0.25
Pins,0.375,0.1287563928042427,0.375,0.375
Pioneerof the Nile,0.2714285714285714,0.2223262211591516,0.1836734693877551,0.2962962962962963
Pivotal,0.24444444444444444,0.17366952021267126,0.10714285714285714,0.30434782608695654
Poet's Voice,0.2777777777777778,0.12377091476954695,0.26666666666666666,0.3
Point of Entry,0.3409090909090909,0.2746691737491389,0.3953488372093023,0.2608695652173913
Postponed,0.07142857142857142,0.013322991488137013,0.10526315789473684,0.125
Pour Moi,0.14285714285714285,0.04216940788577861,0.15789473684210525,0.25
Practical Joke,0.22727272727272727,0.15785797084051656,0.28205128205128205,0.19642857142857142
Preferment,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
Preservationist,0.45454545454545453,0.22244110100812936,0.45454545454545453,0.45454545454545453
Pride Of Dubai,0.25,0.05337550047023718,0.25,0.25
Protectionist,0.18181818181818182,0.03677143788746509,0.2,0.25
Proud Citizen,0.22727272727272727,0.09884352959849337,0.2222222222222222,0.25
Pulpit,0.1896551724137931,0.11216440191653225,0.23076923076923078,0.19230769230769232
Pure Prize,0.24242424242424243,0.13093293382275073,0.24242424242424243,0.24242424242424243
Pyro,0.35714285714285715,0.16565942671507178,0.35714285714285715,0.35714285714285715
Quality Road,0.34558823529411764,0.2800442393192571,0.2777777777777778,0.352
Race Day,0.2647058823529412,0.150288266909378,0.2,0.2903225806451613
Raven's Pass,0.3048780487804878,0.2245024045439789,0.3076923076923077,0.2916666666666667
Ready's Image,0.2,0.041023167506996534,0.2,0.2
Red Ransom,0.2727272727272727,0.08726443391415033,0.3333333333333333,0.2222222222222222
Redoute's Choice,0.2318840579710145,0.1535093779484496,0.23880597014925373,0.2222222222222222
Regal Ransom,0.38235294117647056,0.2511079286031341,0.3939393939393939,0.25
Reliable Man,0.2,0.041023167506996534,0.2222222222222222,0.25
Renat,0.2222222222222222,0.046389263979611135,0.25,0.25
Rey de Oro,0.15384615384615385,0.030460165659137187,0.15384615384615385,0.15384615384615385
Ribchester,0.14285714285714285,0.02805337732017585,0.18181818181818182,0.2
Rio de La Plata,0.29411764705882354,0.13211096575490608,0.3333333333333333,0.2222222222222222
Rip Van Winkle,0.125,0.024225732468536623,0.14285714285714285,0.2222222222222222
Roaring Lion,0.25,0.09665833399195689,0.26666666666666666,0.25
Rock Hard Ten,0.2,0.041023167506996534,0.2222222222222222,0.25
Rock of Gibraltar,0.25925925925925924,0.13377412564451904,0.2727272727272727,0.25
Rockport Harbor,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Roman Ruler,0.32967032967032966,0.251189909174528,0.15384615384615385,0.35294117647058826
Royal Applause,0.08,0.015011778763587415,0.10526315789473684,0.2
Rulership,0.2857142857142857,0.156819022137558,0.2962962962962963,0.25
Run Away and Hide,0.3409090909090909,0.22881410274479042,0.3076923076923077,0.37142857142857144
Runhappy,0.3404255319148936,0.23180512200299844,0.25,0.34782608695652173
Sabmykaa,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Samum,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
Savabeel,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Saxon Warrior,0.26717557251908397,0.20588479680787347,0.28440366972477066,0.20689655172413793
Scat Daddy,0.3333333333333333,0.2714959689493155,0.3368421052631579,0.3225806451612903
